Date,Day,Meal Type,Food Item,Wasted (kg),Consumed (kg),Prepared (kg),Number of Students,Season,Holiday or Weekday,Food Category,Meal Cost per Student,Total Cost,Nutritional Value (Calories),Protein_Content_g,Carbohydrates_g,Fat_Content_g,Average_Rating,Leftovers_%,1kg Cost (Min),1kg Cost (Max),Consumption Ratio
2024-08-04,Sunday,Lunch,Salna,3.34,33.23,36.57,372,Summer,Holiday,Snack,30.84,11472.48,121,16.25,68.57,15.74,2.0,6.82,120,150,0.73
2024-08-04,Sunday,Lunch,Rice,3.69,46.01,49.7,372,Summer,Holiday,Main Dish,35.32,13139.04,557,7.09,63.64,7.25,2.2,5.59,40,60,0.98
2024-08-04,Sunday,Lunch,Raitha,2.43,19.59,22.02,372,Summer,Holiday,Side Dish,21.91,8150.52,425,26.77,48.67,14.09,4.9,19.99,80,100,0.77
2024-08-04,Sunday,Dinner,Tomato Sevai,6.12,34.92,41.04,270,Summer,Holiday,Snack,26.04,7030.8,102,17.31,29.94,6.39,4.8,9.01,100,120,0.52
2024-08-04,Sunday,Dinner,Coconut milk,3.6,38.86,42.46,270,Summer,Holiday,Snack,30.96,8359.2,529,14.86,55.35,6.14,3.6,16.84,156,198,0.95
2024-08-04,Sunday,Dinner,Kadal curry,6.12,40.67,46.79,270,Summer,Holiday,Beverage,26.01,7022.7,325,13.36,25.77,4.93,2.2,15.24,156,198,0.43
2024-08-04,Sunday,Dinner,White sevai,1.73,28.01,29.74,270,Summer,Holiday,Side Dish,16.52,4460.4,520,16.05,78.92,8.28,3.4,28.43,156,198,0.83
2024-08-04,Sunday,Dinner,Banana,5.31,44.27,49.58,270,Summer,Holiday,Main Dish,14.43,3896.1,293,18.25,57.59,3.38,3.5,28.48,40,60,0.62
2024-08-04,Sunday,Snacks,Masala pori,3.05,34.21,37.26,154,Summer,Holiday,Snack,11.16,1718.64,541,6.28,46.58,10.49,3.2,11.6,156,198,0.95
2024-08-04,Sunday,Snacks,Tea,6.44,37.77,44.21,154,Summer,Holiday,Main Dish,45.76,7047.04,271,23.81,31.06,3.99,1.8,14.78,200,250,0.91
2024-08-04,Sunday,Lunch,Rasam,4.68,42.89,47.57,372,Summer,Holiday,Snack,27.61,10270.92,162,10.28,42.24,10.81,1.9,19.85,80,100,0.92
2024-08-03,Saturday,Lunch,Beetroot Poriyal,3.45,35.91,39.36,302,Summer,Holiday,Beverage,15.96,4819.92,177,14.94,56.85,15.89,2.8,0.8,156,198,0.79
2024-08-03,Saturday,Breakfast,Chappathi,3.55,28.74,32.29,83,Summer,Holiday,Snack,32.4,2689.2,282,14.82,25.95,10.64,1.4,2.36,100,120,0.88
2024-08-03,Saturday,Breakfast,Kichadi,2.96,32.53,35.49,83,Summer,Holiday,Side Dish,22.25,1846.75,180,5.72,74.53,19.38,1.4,22.01,100,120,0.66
2024-08-03,Saturday,Breakfast,Potato peas curry,7.47,45.91,53.38,83,Summer,Holiday,Beverage,47.72,3960.76,571,19.58,32.9,6.36,4.0,26.76,156,198,0.33
2024-08-03,Saturday,Breakfast,Jam,4.34,34.14,38.48,83,Summer,Holiday,Side Dish,43.95,3647.85,351,5.28,32.28,14.98,2.2,4.89,200,250,0.87
2024-08-03,Saturday,Breakfast,Coffee,5.74,36.11,41.85,83,Summer,Holiday,Beverage,44.61,3702.63,226,24.68,30.89,15.59,3.9,21.77,400,500,0.9
2024-08-03,Saturday,Lunch,Rice,2.91,10.51,13.42,302,Summer,Holiday,Main Dish,32.24,9736.48,445,12.66,20.84,5.98,1.8,13.35,40,60,0.81
2024-08-03,Saturday,Lunch,Dal,2.93,37.79,40.72,302,Summer,Holiday,Main Dish,17.29,5221.58,529,6.01,66.31,11.02,2.8,22.62,100,120,0.4
2024-08-03,Saturday,Lunch,Kollu thovaiyal,2.47,38.25,40.72,302,Summer,Holiday,Side Dish,43.45,13121.9,352,19.71,72.5,8.3,2.1,21.42,156,198,0.95
2024-08-03,Saturday,Lunch,Appalam,5.12,41.29,46.41,302,Summer,Holiday,Main Dish,38.32,11572.64,226,29.35,31.29,13.2,4.1,5.36,150,200,0.95
2024-08-03,Saturday,Dinner,Banana,3.65,31.22,34.87,285,Summer,Holiday,Main Dish,25.76,7341.6,478,6.26,47.35,9.34,1.2,21.46,40,60,0.94
2024-08-03,Saturday,Lunch,Thick curd,4.26,28.45,32.71,302,Summer,Holiday,Main Dish,30.89,9328.78,502,11.88,48.56,16.03,3.1,28.01,156,198,0.61
2024-08-03,Saturday,Snacks,Tea,1.26,26.55,27.81,440,Summer,Holiday,Main Dish,25.7,11308.0,188,22.74,77.26,6.23,4.7,10.26,200,250,0.54
2024-08-03,Saturday,Snacks,Bajji,5.61,34.02,39.63,440,Summer,Holiday,Side Dish,46.01,20244.4,449,11.79,34.84,15.57,2.1,18.87,150,200,0.78
2024-08-03,Saturday,Dinner,Idli,1.04,25.5,26.54,285,Summer,Holiday,Main Dish,49.83,14201.55,411,27.61,63.9,17.58,2.0,0.36,80,100,0.84
2024-08-03,Saturday,Dinner,Coconut chutney,3.03,34.38,37.41,285,Summer,Holiday,Side Dish,28.27,8056.95,249,14.37,46.37,17.82,3.5,21.33,156,198,0.89
2024-08-03,Saturday,Dinner,Sambar,4.19,23.67,27.86,285,Summer,Holiday,Snack,15.64,4457.4,216,18.75,37.87,16.11,3.5,18.09,120,150,0.66
2024-08-03,Saturday,Lunch,Rasam,2.76,20.86,23.62,302,Summer,Holiday,Side Dish,13.49,4073.98,374,18.6,37.12,10.57,4.0,14.13,80,100,0.86
2024-08-02,Friday,Breakfast,Coffee,2.99,18.71,21.7,183,Summer,Weekday,Main Dish,28.64,5241.12,444,9.08,45.93,16.31,2.9,5.41,400,500,0.81
2024-08-02,Friday,Breakfast,Kambu Dosai,1.94,30.4,32.34,183,Summer,Weekday,Main Dish,44.23,8094.09,457,7.51,70.67,12.18,4.8,4.26,100,120,0.91
2024-08-02,Friday,Lunch,Mullangi sambar,5.86,45.81,51.67,355,Summer,Weekday,Side Dish,24.64,8747.2,554,5.59,46.77,15.09,3.5,5.51,156,198,0.75
2024-08-02,Friday,Lunch,Rice,3.99,28.11,32.1,355,Summer,Weekday,Beverage,17.3,6141.5,242,10.85,52.33,19.4,1.2,22.82,40,60,0.88
2024-08-02,Friday,Lunch,Appalam,4.57,39.63,44.2,355,Summer,Weekday,Side Dish,13.29,4717.95,321,29.37,48.23,13.72,1.7,18.58,150,200,0.91
2024-08-02,Friday,Breakfast,Coconut chutney,3.52,43.19,46.71,183,Summer,Weekday,Snack,17.45,3193.35,395,20.06,76.07,5.44,1.4,8.34,156,198,0.91
2024-08-02,Friday,Breakfast,Sambar,5.26,44.76,50.02,183,Summer,Weekday,Side Dish,22.58,4132.14,134,21.54,42.94,18.53,4.9,26.49,120,150,0.46
2024-08-02,Friday,Breakfast,Semiya,4.85,42.71,47.56,183,Summer,Weekday,Beverage,38.91,7120.53,374,5.41,54.15,6.07,3.0,21.23,80,100,0.92
2024-08-02,Friday,Lunch,vazhathandu,4.17,43.37,47.54,355,Summer,Weekday,Main Dish,43.41,15410.55,523,25.87,53.89,19.87,1.3,1.24,156,198,0.39
2024-08-02,Friday,Lunch,Ghee,3.37,44.54,47.91,355,Summer,Weekday,Side Dish,32.71,11612.05,102,10.79,72.92,5.67,4.0,5.15,500,600,0.58
2024-08-02,Friday,Lunch,Rasam,4.49,20.73,25.22,355,Summer,Weekday,Main Dish,25.71,9127.05,561,8.39,22.88,5.91,2.0,7.19,80,100,0.75
2024-08-02,Friday,Dinner,curd rice,5.81,33.92,39.73,68,Summer,Weekday,Main Dish,15.02,1021.36,515,6.27,20.2,6.84,1.1,5.35,156,198,0.9
2024-08-02,Friday,Dinner,banana,3.11,27.15,30.26,68,Summer,Weekday,Snack,22.72,1544.96,533,19.35,62.28,8.47,4.9,15.06,156,198,0.93
2024-08-02,Friday,Dinner,kurma,5.48,39.06,44.54,68,Summer,Weekday,Beverage,16.58,1127.44,561,5.98,34.72,16.67,2.6,24.57,156,198,0.59
2024-08-02,Friday,Snacks,Badam milk,5.67,39.14,44.81,494,Summer,Weekday,Side Dish,14.32,7074.08,173,26.71,46.66,7.84,1.7,29.45,156,198,0.96
2024-08-02,Friday,Dinner,Mushroom biriyani,4.87,25.45,30.32,68,Summer,Weekday,Snack,38.32,2605.76,123,15.49,28.35,14.27,1.5,27.1,156,198,0.73
2024-08-02,Friday,Snacks,Masal vadai,4.56,34.84,39.4,494,Summer,Weekday,Beverage,13.65,6743.1,544,28.16,55.34,2.13,4.4,8.76,156,198,0.9
2024-08-01,Thursday,Lunch,Appalam,3.22,42.09,45.31,272,Summer,Weekday,Beverage,44.93,12220.96,177,18.66,76.71,14.97,1.2,7.23,150,200,0.86
2024-08-01,Thursday,Breakfast,"Sevai(white,red)",5.98,45.96,51.94,82,Summer,Weekday,Beverage,37.48,3073.36,582,20.09,41.84,16.26,1.6,14.29,156,198,0.92
2024-08-01,Thursday,Breakfast,kadalai curry,2.76,49.48,52.24,82,Summer,Weekday,Side Dish,37.53,3077.46,308,21.49,77.57,6.62,2.2,2.53,156,198,0.92
2024-08-01,Thursday,Breakfast,coconut milk,5.99,47.88,53.87,82,Summer,Weekday,Side Dish,26.31,2157.42,255,22.2,46.64,10.0,3.0,28.67,156,198,0.2
2024-08-01,Thursday,Breakfast,Wheat Upma,2.56,25.67,28.23,82,Summer,Weekday,Beverage,46.88,3844.16,167,8.01,65.31,13.86,1.2,0.12,80,100,0.83
2024-08-01,Thursday,Breakfast,Coffee,3.62,47.21,50.83,82,Summer,Weekday,Main Dish,27.49,2254.18,527,28.46,65.05,9.92,1.6,23.28,400,500,0.98
2024-08-01,Thursday,Lunch,Rice,4.89,33.44,38.33,272,Summer,Weekday,Beverage,42.68,11608.96,271,9.53,35.93,14.55,4.8,0.94,40,60,0.53
2024-08-01,Thursday,Lunch,Pachapayir kolambu,4.22,49.26,53.48,272,Summer,Weekday,Main Dish,22.37,6084.64,380,10.57,73.66,4.06,1.3,28.14,156,198,0.91
2024-08-01,Thursday,Lunch,Morokkolambu,2.91,24.83,27.74,272,Summer,Weekday,Side Dish,38.91,10583.52,120,20.57,54.31,13.41,3.2,22.84,120,150,0.93
2024-08-01,Thursday,Lunch,Rasam,4.93,31.29,36.22,272,Summer,Weekday,Beverage,29.94,8143.68,408,15.43,32.87,13.81,4.0,6.79,80,100,0.94
2024-08-01,Thursday,Dinner,Wheat Parotta,3.03,46.71,49.74,112,Summer,Weekday,Main Dish,36.77,4118.24,451,23.93,79.56,7.04,1.4,11.05,100,120,0.8
2024-08-01,Thursday,Dinner,Banana,3.42,35.81,39.23,112,Summer,Weekday,Side Dish,30.38,3402.56,513,14.83,69.62,13.49,2.4,16.28,40,60,0.87
2024-08-01,Thursday,Dinner,Curd rice,1.65,16.32,17.97,112,Summer,Weekday,Snack,33.71,3775.52,221,7.1,76.2,16.5,1.5,13.84,156,198,0.64
2024-08-01,Thursday,Dinner,Salna,4.39,44.63,49.02,112,Summer,Weekday,Side Dish,40.98,4589.76,136,27.45,60.76,6.1,3.9,9.69,120,150,0.94
2024-08-01,Thursday,Lunch,Potato Fry,3.83,36.08,39.91,272,Summer,Weekday,Beverage,36.9,10036.8,441,12.68,48.51,16.06,3.8,11.68,100,120,0.62
2024-08-01,Thursday,Snacks,Sundal,2.75,29.87,32.62,180,Summer,Weekday,Main Dish,32.64,5875.2,252,15.45,70.86,9.08,3.9,20.19,100,120,0.97
2024-08-01,Thursday,Snacks,Chukku paal,1.89,30.81,32.7,180,Summer,Weekday,Beverage,34.66,6238.8,473,9.27,73.49,6.82,3.6,5.13,156,198,0.85
2024-08-01,Thursday,Lunch,Thick curd,8.56,46.15,54.71,272,Summer,Weekday,Beverage,20.43,5556.96,227,9.01,24.45,4.79,4.0,14.75,156,198,0.59
2024-07-31,Wednesday,Lunch,Appalam,4.29,40.22,44.51,57,Summer,Weekday,Main Dish,25.08,1429.56,136,13.65,59.22,18.29,2.4,3.29,150,200,0.98
2024-07-31,Wednesday,Breakfast,Pudina chutney,2.75,35.88,38.63,199,Summer,Weekday,Snack,26.39,5251.61,467,13.13,72.46,16.48,2.7,24.46,156,198,0.31
2024-07-31,Wednesday,Breakfast,Kesar(Milk),2.81,16.62,19.43,199,Summer,Weekday,Snack,35.38,7040.62,160,5.98,28.07,11.9,1.2,15.69,156,198,0.94
2024-07-31,Wednesday,Breakfast,Sambar,4.58,30.32,34.9,199,Summer,Weekday,Main Dish,25.21,5016.79,122,11.8,30.37,6.85,3.6,6.81,120,150,0.89
2024-07-31,Wednesday,Breakfast,Coffee,4.75,34.38,39.13,199,Summer,Weekday,Main Dish,22.31,4439.69,328,5.16,41.46,16.15,1.3,18.76,400,500,0.96
2024-07-31,Wednesday,Lunch,Rice,4.2,37.57,41.77,57,Summer,Weekday,Beverage,44.39,2530.23,392,29.46,37.44,6.85,1.2,28.35,40,60,0.33
2024-07-31,Wednesday,Lunch,Sambar,5.22,47.53,52.75,57,Summer,Weekday,Snack,44.07,2511.99,433,29.14,56.89,15.19,2.9,2.46,120,150,0.22
2024-07-31,Wednesday,Lunch,Cabbage poriyal,3.25,45.14,48.39,57,Summer,Weekday,Main Dish,32.21,1835.97,314,14.88,74.17,12.98,4.8,3.28,156,198,0.98
2024-07-31,Wednesday,Breakfast,Idly,2.88,45.8,48.68,199,Summer,Weekday,Beverage,13.36,2658.64,141,19.33,75.74,11.07,1.6,6.0,156,198,0.98
2024-07-31,Wednesday,Lunch,Rasam,2.07,47.5,49.57,57,Summer,Weekday,Main Dish,21.35,1216.95,483,23.21,77.74,5.06,2.7,25.32,80,100,0.98
2024-07-31,Wednesday,Lunch,Thick curd,1.62,32.97,34.59,57,Summer,Weekday,Beverage,20.36,1160.52,318,21.78,70.29,5.61,5.0,1.18,156,198,0.82
2024-07-31,Wednesday,Dinner,Daal sambar,3.61,49.02,52.63,217,Summer,Weekday,Beverage,22.63,4910.71,501,11.65,64.55,2.25,3.0,27.4,156,198,0.9
2024-07-31,Wednesday,Dinner,banana,4.58,35.63,40.21,217,Summer,Weekday,Side Dish,46.16,10016.72,210,5.64,42.1,14.48,2.1,29.51,156,198,0.5
2024-07-31,Wednesday,Dinner,coconut chutney,5.04,39.65,44.69,217,Summer,Weekday,Side Dish,48.41,10504.97,470,29.76,33.19,15.18,2.8,23.06,156,198,0.46
2024-07-31,Wednesday,Snacks,Tea,4.51,38.6,43.11,221,Summer,Weekday,Main Dish,39.73,8780.33,512,25.14,51.51,19.81,3.1,10.44,200,250,0.45
2024-07-31,Wednesday,Dinner,Tomato thokku,4.29,39.91,44.2,217,Summer,Weekday,Side Dish,14.38,3120.46,187,24.58,53.3,5.6,1.8,15.22,156,198,0.87
2024-07-31,Wednesday,Dinner,Wheat Dosai,3.25,39.98,43.23,217,Summer,Weekday,Side Dish,23.42,5082.14,337,15.01,51.48,6.74,2.5,17.08,100,120,0.88
2024-07-31,Wednesday,Snacks,puffs/Samosa,4.06,31.1,35.16,221,Summer,Weekday,Main Dish,10.99,2428.79,193,28.67,32.5,2.13,2.5,14.0,156,198,0.83
2024-07-30,Tuesday,Lunch,Vadagam,2.21,43.58,45.79,474,Summer,Weekday,Main Dish,16.22,7688.28,407,26.12,72.27,15.06,3.5,2.37,200,250,0.29
2024-07-30,Tuesday,Breakfast,Kichadi,2.49,18.61,21.1,151,Summer,Weekday,Side Dish,15.03,2269.53,261,18.28,48.44,16.32,1.9,23.22,100,120,0.95
2024-07-30,Tuesday,Breakfast,coconut chutney,6.63,40.19,46.82,151,Summer,Weekday,Snack,12.02,1815.02,488,21.94,31.62,2.02,1.7,24.62,156,198,0.96
2024-07-30,Tuesday,Breakfast,Ragi Koozh,3.46,29.66,33.12,151,Summer,Weekday,Snack,27.48,4149.48,128,15.71,32.5,7.08,4.1,7.34,80,100,0.91
2024-07-30,Tuesday,Breakfast,Tomato sauce,3.51,49.42,52.93,151,Summer,Weekday,Snack,41.15,6213.65,158,23.29,59.68,12.51,2.0,19.86,156,198,0.23
2024-07-30,Tuesday,Breakfast,Coffee,2.87,46.35,49.22,151,Summer,Weekday,Main Dish,23.44,3539.44,591,25.61,74.68,12.72,1.8,2.85,400,500,0.98
2024-07-30,Tuesday,Lunch,Tomato Rice,4.68,41.06,45.74,474,Summer,Weekday,Snack,49.7,23557.8,467,8.66,44.23,15.99,2.5,0.7,100,120,0.91
2024-07-30,Tuesday,Lunch,Lemon rice/Pulisahtam/Pudina rice/coconut rice,7.36,47.43,54.79,474,Summer,Weekday,Main Dish,18.41,8726.34,445,25.82,32.46,11.11,2.6,16.46,156,198,0.42
2024-07-30,Tuesday,Breakfast,Maggie (without vegetables),7.27,46.28,53.55,151,Summer,Weekday,Beverage,49.76,7513.76,330,23.81,25.46,5.05,4.5,12.76,60,80,0.34
2024-07-30,Tuesday,Lunch,Chutney,2.97,37.11,40.08,474,Summer,Weekday,Side Dish,47.27,22405.98,369,18.51,58.92,11.17,4.5,6.73,156,198,0.88
2024-07-30,Tuesday,Lunch,Rice,2.71,43.13,45.84,474,Summer,Weekday,Beverage,27.07,12831.18,482,15.78,64.9,10.98,2.6,21.89,40,60,0.3
2024-07-30,Tuesday,Snacks,Ellakai tea,3.66,24.4,28.06,319,Summer,Weekday,Snack,18.6,5933.4,277,27.88,52.19,18.16,4.8,23.89,156,198,0.89
2024-07-30,Tuesday,Snacks,Steamed groundnut,2.89,44.92,47.81,319,Summer,Weekday,Main Dish,30.68,9786.92,158,11.28,65.11,9.23,1.5,19.92,156,198,0.9
2024-07-30,Tuesday,Dinner,Chappatti,6.47,41.46,47.93,330,Summer,Weekday,Main Dish,18.72,6177.6,203,26.11,28.4,8.93,1.8,21.89,156,198,0.92
2024-07-30,Tuesday,Dinner,veg kuruma,5.82,42.57,48.39,330,Summer,Weekday,Snack,29.96,9886.8,543,17.1,40.9,2.06,4.9,9.22,156,198,0.94
2024-07-30,Tuesday,Dinner,curd rice,6.56,44.24,50.8,330,Summer,Weekday,Side Dish,26.37,8702.1,594,17.85,43.37,13.04,4.8,7.9,156,198,0.96
2024-07-30,Tuesday,Dinner,banana,2.36,26.9,29.26,330,Summer,Weekday,Side Dish,39.91,13170.3,455,12.71,50.68,2.54,1.7,18.03,156,198,0.83
2024-07-30,Tuesday,Lunch,Thick curd,3.44,36.94,40.38,474,Summer,Weekday,Snack,20.79,9854.46,245,14.48,72.13,12.95,3.1,14.94,156,198,0.95
2024-07-29,Monday,Breakfast,Upma(wheat),5.86,42.01,47.87,89,Summer,Weekday,Side Dish,32.09,2856.01,569,6.05,48.34,10.04,1.9,4.9,156,198,0.98
2024-07-29,Monday,Lunch,Kaarakolambu,4.59,31.83,36.42,485,Summer,Weekday,Main Dish,16.03,7774.55,148,26.98,39.3,17.9,2.9,13.28,120,150,0.92
2024-07-29,Monday,Lunch,Rice,3.4,26.04,29.44,485,Summer,Weekday,Main Dish,12.27,5950.95,335,9.21,51.79,6.38,3.7,16.67,40,60,0.99
2024-07-29,Monday,Breakfast,Coffee,4.82,44.94,49.76,89,Summer,Weekday,Beverage,46.79,4164.31,304,15.48,53.23,16.58,3.5,16.76,400,500,0.98
2024-07-29,Monday,Breakfast,Venpongal,6.81,35.87,42.68,89,Summer,Weekday,Side Dish,13.83,1230.87,504,14.88,27.64,13.23,1.6,23.02,100,120,0.93
2024-07-29,Monday,Breakfast,Sweet Pongal,1.41,23.12,24.53,89,Summer,Weekday,Side Dish,11.46,1019.94,568,25.68,79.45,11.85,2.5,27.58,120,150,0.92
2024-07-29,Monday,Breakfast,Vadai,5.48,42.25,47.73,89,Summer,Weekday,Beverage,39.46,3511.94,466,8.92,44.59,14.94,2.7,29.33,100,120,0.95
2024-07-29,Monday,Breakfast,Chutney Sambar,1.7,35.74,37.44,89,Summer,Weekday,Main Dish,30.73,2734.97,475,9.54,69.42,6.18,4.7,5.99,156,198,0.31
2024-07-29,Monday,Lunch,Rasam,2.36,27.86,30.22,485,Summer,Weekday,Side Dish,37.96,18410.6,422,17.56,68.16,17.75,4.9,18.82,80,100,0.93
2024-07-29,Monday,Lunch,dhal,5.22,37.71,42.93,485,Summer,Weekday,Side Dish,33.86,16422.1,233,18.93,24.5,12.1,1.2,29.53,156,198,0.91
2024-07-29,Monday,Lunch,carrot beans poriyal,2.99,38.89,41.88,485,Summer,Weekday,Snack,20.36,9874.6,300,10.78,73.74,12.97,4.7,1.79,156,198,0.98
2024-07-29,Monday,Lunch,Appalam,3.94,31.07,35.01,485,Summer,Weekday,Snack,16.04,7779.4,558,23.29,28.37,16.72,2.7,6.16,150,200,0.97
2024-07-29,Monday,Snacks,Cake,5.08,42.07,47.15,192,Summer,Weekday,Side Dish,24.64,4730.88,485,28.36,35.24,11.85,1.3,11.8,300,500,0.57
2024-07-29,Monday,Dinner,Groundnut chutney,3.74,40.98,44.72,235,Summer,Weekday,Main Dish,14.88,3496.8,259,20.75,52.86,16.93,1.1,17.18,156,198,0.75
2024-07-29,Monday,Dinner,Sambar,1.0,18.08,19.08,235,Summer,Weekday,Main Dish,10.46,2458.1,484,20.89,62.01,3.62,4.3,22.84,120,150,0.6
2024-07-29,Monday,Dinner,Dosai,3.76,50.94,54.7,235,Summer,Weekday,Side Dish,33.74,7928.9,360,27.91,71.58,3.12,2.8,28.52,100,120,0.51
2024-07-29,Monday,Dinner,banana,4.2,43.08,47.28,235,Summer,Weekday,Side Dish,18.02,4234.7,421,15.08,56.57,3.07,3.3,6.66,156,198,0.54
2024-07-29,Monday,Snacks,Tea,3.88,36.69,40.57,192,Summer,Weekday,Beverage,40.17,7712.64,266,27.15,44.55,9.8,2.3,7.4,200,250,0.93
2024-07-29,Monday,Lunch,Ghee,1.98,27.49,29.47,485,Summer,Weekday,Main Dish,13.52,6557.2,136,10.51,57.55,15.56,2.8,23.39,500,600,0.79
2024-07-29,Monday,Lunch,Thick curd,2.05,13.46,15.51,485,Summer,Weekday,Beverage,26.46,12833.1,152,28.95,66.61,12.83,3.5,15.82,156,198,0.81
2024-07-28,Sunday,Lunch,Vadagam,4.0,36.2,40.2,110,Summer,Holiday,Snack,33.82,3720.2,469,25.84,46.04,9.36,3.6,11.65,200,250,0.59
2024-07-28,Sunday,Breakfast,Bread,2.75,16.69,19.44,66,Summer,Holiday,Snack,33.8,2230.8,379,15.44,38.59,7.26,2.1,28.79,60,80,0.79
2024-07-28,Sunday,Breakfast,Butter,1.35,33.52,34.87,66,Summer,Holiday,Beverage,14.43,952.38,469,7.91,78.28,11.92,4.3,12.54,400,500,0.48
2024-07-28,Sunday,Breakfast,Jam,3.52,24.21,27.73,66,Summer,Holiday,Snack,40.58,2678.28,375,20.32,27.07,7.75,2.2,9.41,200,250,0.96
2024-07-28,Sunday,Breakfast,Ragi Koozh,1.9,42.43,44.33,66,Summer,Holiday,Side Dish,49.37,3258.42,419,28.46,77.5,9.64,5.0,29.22,80,100,0.93
2024-07-28,Sunday,Breakfast,Milk,7.8,43.84,51.64,66,Summer,Holiday,Main Dish,29.57,1951.62,587,21.54,25.46,10.86,3.4,28.08,50,60,0.44
2024-07-28,Sunday,Breakfast,Onion,2.24,18.67,20.91,66,Summer,Holiday,Snack,47.78,3153.48,338,6.92,33.86,17.41,4.4,19.26,40,60,0.76
2024-07-28,Sunday,Breakfast,Moor milagai,7.82,39.72,47.54,66,Summer,Holiday,Snack,28.44,1877.04,169,13.87,22.79,11.42,1.3,0.56,156,198,0.89
2024-07-28,Sunday,Lunch,Kushka,2.8,26.94,29.74,110,Summer,Holiday,Snack,39.6,4356.0,593,18.77,62.31,8.52,2.4,22.46,150,200,0.97
2024-07-28,Sunday,Lunch,Salna,3.3,35.03,38.33,110,Summer,Holiday,Beverage,29.87,3285.7,449,15.08,71.02,6.46,3.9,10.07,120,150,0.64
2024-07-28,Sunday,Lunch,Raitha,3.76,45.91,49.67,110,Summer,Holiday,Beverage,47.47,5221.7,286,25.37,75.71,11.28,1.8,4.76,80,100,0.73
2024-07-28,Sunday,Dinner,Banana,0.95,28.42,29.37,149,Summer,Holiday,Side Dish,38.27,5702.23,141,6.75,74.11,11.03,4.9,28.59,40,60,0.8
2024-07-28,Sunday,Lunch,Rasam,4.44,38.45,42.89,110,Summer,Holiday,Beverage,42.61,4687.1,442,14.34,57.8,4.18,2.1,22.34,80,100,0.88
2024-07-28,Sunday,Snacks,Tea,2.21,27.82,30.03,394,Summer,Holiday,Snack,17.28,6808.32,391,11.38,70.73,5.99,3.5,8.19,200,250,0.89
2024-07-28,Sunday,Snacks,Masala pori,3.41,32.54,35.95,394,Summer,Holiday,Snack,10.43,4109.42,533,7.65,37.81,8.83,2.4,28.16,156,198,0.89
2024-07-28,Sunday,Dinner,Tomato Sevai,3.46,26.51,29.97,149,Summer,Holiday,Side Dish,36.92,5501.08,296,13.87,41.26,8.49,2.2,5.84,100,120,0.74
2024-07-28,Sunday,Dinner,White sevai,1.64,38.19,39.83,149,Summer,Holiday,Main Dish,45.86,6833.14,491,15.33,74.36,9.05,1.8,1.99,156,198,0.68
2024-07-28,Sunday,Dinner,Kadal curry,1.85,44.57,46.42,149,Summer,Holiday,Main Dish,17.35,2585.15,171,21.9,74.06,16.28,2.6,19.33,156,198,0.46
2024-07-28,Sunday,Dinner,Coconut milk,1.77,22.78,24.55,149,Summer,Holiday,Side Dish,34.72,5173.28,543,21.45,78.59,7.83,1.8,25.48,156,198,0.51
2024-07-28,Sunday,Lunch,Rice,4.45,36.43,40.88,110,Summer,Holiday,Main Dish,14.07,1547.7,444,20.3,55.42,15.43,2.4,15.7,40,60,0.59
2024-07-27,Saturday,Breakfast,Jam,3.62,35.04,38.66,244,Summer,Holiday,Snack,21.88,5338.72,195,12.58,66.04,12.7,2.8,5.29,200,250,0.92
2024-07-27,Saturday,Lunch,Dal,1.94,45.98,47.92,395,Summer,Holiday,Main Dish,47.03,18576.85,309,28.34,77.18,12.18,2.7,9.33,100,120,0.98
2024-07-27,Saturday,Lunch,Rice,1.44,20.5,21.94,395,Summer,Holiday,Beverage,48.87,19303.65,566,7.97,44.57,8.03,2.0,7.34,40,60,0.5
2024-07-27,Saturday,Breakfast,Coffee,0.43,19.24,19.67,244,Summer,Holiday,Main Dish,33.97,8288.68,406,28.31,74.32,9.68,3.5,7.56,400,500,0.82
2024-07-27,Saturday,Lunch,Beetroot Poriyal,5.97,48.16,54.13,395,Summer,Holiday,Side Dish,11.2,4424.0,478,18.29,37.79,2.41,4.5,0.85,156,198,0.91
2024-07-27,Saturday,Breakfast,Potato peas curry,3.16,38.43,41.59,244,Summer,Holiday,Snack,26.16,6383.04,271,16.48,64.28,5.25,3.6,4.18,156,198,0.98
2024-07-27,Saturday,Breakfast,Kichadi,2.55,29.2,31.75,244,Summer,Holiday,Snack,49.76,12141.44,142,14.62,56.75,19.38,1.7,27.37,100,120,0.97
2024-07-27,Saturday,Breakfast,Chappathi,7.8,42.57,50.37,244,Summer,Holiday,Snack,28.87,7044.28,344,25.59,26.27,16.76,3.4,20.42,100,120,0.51
2024-07-27,Saturday,Lunch,Kollu thovaiyal,1.91,35.1,37.01,395,Summer,Holiday,Side Dish,31.95,12620.25,405,22.1,71.93,16.08,1.8,17.27,156,198,0.95
2024-07-27,Saturday,Lunch,Thick curd,3.56,21.98,25.54,395,Summer,Holiday,Beverage,46.72,18454.4,321,15.19,44.11,15.52,1.2,18.2,156,198,0.96
2024-07-27,Saturday,Lunch,Appalam,7.38,44.37,51.75,395,Summer,Holiday,Beverage,15.83,6252.85,205,5.82,29.56,19.45,3.0,11.47,150,200,0.9
2024-07-27,Saturday,Lunch,Rasam,3.12,27.54,30.66,395,Summer,Holiday,Side Dish,25.61,10115.95,567,16.89,46.12,16.58,1.9,7.39,80,100,0.98
